time_s,r1_x_km,r1_y_km,r1_z_km,r2_x_km,r2_y_km,r2_z_km,distance_km
7405.0,-3470.0759309164573,2716.5718416298323,-5439.805330464382,-4627.571971122969,1327.8169666858546,-5084.469842580526,1842.4713009227787
7410.0,-3496.734692482411,2690.165738841197,-5435.903785187823,-4648.391638404877,1298.4963172580342,-5073.087803837375,1842.4692497798612
7415.0,-3523.291906396686,2663.681511730827,-5431.844377412394,-4669.076381907861,1269.1379777955017,-5061.558514121766,1842.4671918154013
7420.0,-3549.7468030573204,2637.1199306580825,-5427.6272275520205,-4689.62560332265,1239.7428010171882,-5049.882310341145,1842.465127001432
7425.0,-3576.0986158570254,2610.4817682030675,-5423.252460595662,-4710.038708288259,1210.3116406840275,-5038.059533652836,1842.4630553111292
7430.0,-3602.3465812052173,2583.7677991440833,-5418.7202061033895,-4730.315106408918,1180.8453515741965,-5026.090529453904,1842.4609767187942
7435.0,-3628.4899385499707,2556.9788004350207,-5414.030598202337,-4750.454211270937,1151.344789458311,-5013.975647370911,1842.458891199881
7440.0,-3654.527930399905,2530.1155511826655,-5409.183775582517,-4770.455440459448,1121.810811074561,-5001.715241249511,1842.456798731014
7445.0,-3680.4598023459084,2503.178832624014,-5404.179881492516,-4790.318215574974,1092.2442741039267,-4989.309669143986,1842.4546992899789
7450.0,-3706.284803082842,2476.1694281034565,-5399.0190637350415,-4810.04196224995,1062.646037145255,-4976.759293306611,1842.4525928557537
7455.0,-3732.0021844311286,2449.088123049929,-5393.701474662349,-4829.62611016509,1033.0169596903725,-4964.064480176914,1842.4504794084962
7460.0,-3757.611201358231,2421.935704954025,-5388.2272711715395,-4849.070093065643,1003.3579020991632,-4951.22560037083,1842.4483589295821
7465.0,-3783.111112000061,2394.7129633450195,-5382.596614699713,-4868.373348777522,973.6697255746311,-4938.243028669715,1842.44623140158
7470.0,-3808.501177682276,2367.420689767866,-5376.809671219014,-4887.53531922333,943.9532921379254,-4925.117144009263,1842.4440968082924
7475.0,-3833.7806629414886,2340.0596777601218,-5370.866611231518,-4906.555450438254,914.209464603357,-4911.84832946828,1842.4419551347603
7480.0,-3858.9488355463886,2312.630722828808,-5364.7676097640115,-4925.433192585837,884.439106553404,-4898.43697225737,1842.4398063672381
7485.0,-3884.004966518741,2285.134622427251,-5358.512846362628,-4944.167999973633,854.6430823136681,-4884.883463707465,1842.437650493259
7490.0,-3908.948330154326,2257.5721759318344,-5352.102505087364,-4962.759331068751,824.8222569278541,-4871.188199258289,1842.4354875015936
7495.0,-3933.778204043751,2229.9441846187165,-5345.536774506455,-4981.206648513253,794.9774961326855,-4857.351578446644,1842.4333173822931
7500.0,-3958.4938690931776,2202.251451640493,-5338.815847690629,-4999.509419139457,765.1096663328461,-4843.374004894636,1842.4311401266802
7505.0,-3983.0946095449513,2174.494782002805,-5331.939922207228,-5017.667113985091,735.2196345758819,-4829.255886297741,1842.4289557273532
7510.0,-4007.5797129981206,2146.6749825409015,-5324.909200114199,-5035.679208308362,705.3082685270792,-4814.997634412794,1842.4267641782224
7515.0,-4031.94847042888,2118.792861896146,-5317.723887953963,-5053.545181602845,675.3764364443603,-4800.599665045822,1842.4245654744786
7520.0,-4056.2001762108803,2090.8492304924844,-5310.384196747143,-5071.264517612311,645.425007153132,-4786.062398039801,1842.4223596126353
7525.0,-4080.3341281354706,2062.8449005128437,-5302.890341986173,-5088.836704345385,615.4548500211308,-4771.386257262262,1842.4201465905219
7530.0,-4104.349627431817,2034.780685875512,-5295.242543628781,-5106.261234090094,585.4668349332816,-4756.571670592818,1842.4179264072784
7535.0,-4128.24597878692,2006.6574022104462,-5287.44102609133,-5123.537603428311,555.4618322664882,-4741.619069910547,1842.4156990634021
7540.0,-4152.022490365556,1978.4758668355416,-5279.486018242045,-5140.665313250024,525.4407128644772,-4726.52889108128,1842.4134645607028
7545.0,-4175.678473830078,1950.2368987328634,-5271.377753394108,-5157.643868767538,495.404348012583,-4711.301573944769,1842.4112229023488
7550.0,-4199.213244360133,1921.9413185248247,-5263.116469298623,-5174.472779529516,465.3536094125357,-4695.9375623017395,1842.4089740928766
7555.0,-4222.626120672287,1893.5899484503127,-5254.702408137454,-5191.1515594348875,435.2893691572645,-4680.437303900842,1842.4067181381572
7560.0,-4245.916425039513,1865.1836123407977,-5246.13581651594,-5207.679726746656,405.2124997056581,-4664.801250425477,1842.4044550454441
7565.0,-4269.08348331061,1836.7231355963656,-5237.416945455481,-5224.0568041055685,375.1238738573318,-4649.029857480511,1842.402184823364
7570.0,-4292.126624929484,1808.2093451617338,-5228.546050385995,-5240.282318543652,345.02436472739936,-4633.123584578906,1842.3999074819185
7575.0,-4315.045182954354,1779.643069502214,-5219.523391138256,-5256.35580149762,314.9148457212187,-4617.082895128194,1842.3976230324945
7580.0,-4337.8384940768165,1751.0251385796337,-5210.349231936089,-5272.276788822172,284.7961905091332,-4600.908256416869,1842.395331487885
7585.0,-4360.505898640844,1722.3563838282244,-5201.023841388471,-5288.0448208031385,254.66927300124263,-4584.600139600685,1842.3930328622612
7590.0,-4383.046740661635,1693.6376381304578,-5191.547492481464,-5303.659442170515,224.53496732211303,-4568.159019688801,1842.3907271712096
7595.0,-4405.460367844381,1664.8697357928665,-5181.920462570066,-5319.120202111351,194.3941477855392,-4551.585375529851,1842.3884144317228
7600.0,-4427.746131602924,1636.0535125217943,-5172.143033369903,-5334.4266542825335,164.24768886925747,-4534.879689797892,1842.3860946622103
7605.0,-4449.903387078288,1607.1898053991383,-5162.215490948816,-5349.578356823411,134.096465189698,-4518.042448978249,1842.3837678824975
7610.0,-4471.9314931571225,1578.2794528580334,-5152.138125718314,-5364.574872368313,103.94135147670372,-4501.074143353248,1842.381434113831
7615.0,-4493.8298124900175,1549.3232946585163,-5141.911232424907,-5379.41576805893,73.78322254826219,-4483.975266987842,1842.3790933788955
7620.0,-4515.597711509719,1520.3221718631485,-5131.535110141322,-5394.100615556544,43.62295328525181,-4466.746317715134,1842.376745701797
7625.0,-4537.234560449231,1491.2769268125965,-5121.010062257573,-5408.628991054169,13.461418606144598,-4449.387797121781,1842.3743911080965
7630.0,-4558.739733359798,1462.1884031011946,-5110.336396471937,-5423.000475288521,-16.700506558221665,-4431.900210533322,1842.3720296247818
7635.0,-4580.112608128792,1433.0574455524547,-5099.514424781784,-5437.214653551873,-46.86194728993072,-4414.284066999365,1842.3696612802835
7640.0,-4601.352566497469,1403.884900194565,-5088.544463474295,-5451.271115703782,-77.02202870925605,-4396.539879278672,1842.3672861045025
7645.0,-4622.458994078618,1374.671614235841,-5077.426833117056,-5465.169456182673,-107.1798759998882,-4378.668163824178,1842.364904128776
7650.0,-4643.43128037411,1345.4184360401516,-5066.161858548528,-5478.909274017294,-137.3346144342058,-4360.669440767865,1842.3625153858989
7655.0,-4664.268818792311,1316.126215102312,-5054.749868868398,-5492.490172838043,-167.48536939851675,-4342.544233905541,1842.3601199101251
7660.0,-4684.971006665391,1286.795802023456,-5043.191197427805,-5505.911760888167,-197.63126641830638,-4324.293070681528,1842.3577177371858
7665.0,-4705.53724526652,1257.428048486364,-5031.486181819446,-5519.173651034798,-227.77143118345694,-4305.916482173232,1842.3553089042643
7670.0,-4725.966939826958,1228.0238072307711,-5019.635163867565,-5532.275460779893,-257.9049895734822,-4287.415003075627,1842.3528934500082
7675.0,-4746.259499552993,1198.583932028664,-5007.638489617821,-5545.2168122710145,-288.0310676827392,-4268.789171685625,1842.3504714145488
7680.0,-4766.414337642805,1169.1092776595117,-4995.496509327018,-5557.997332311993,-318.1487918456509,-4250.039529886336,1842.3480428394873
7685.0,-4786.430871303188,1139.6006998855132,-4983.209577452749,-5570.616652373432,-348.25728866188183,-4231.166623131257,1842.3456077678927
7690.0,-4806.308521766172,1110.0590554267806,-4970.778052642885,-5583.0744086031145,-378.3556850215558,-4212.171000428324,1842.3431662443174
7695.0,-4826.046714305501,1080.4852019365376,-4958.2022977249735,-5595.370241836231,-408.44310813040704,-4193.053214323894,1842.3407183147867
7700.0,-4845.644878253016,1050.8799979762664,-4945.4826796955,-5607.503797605511,-438.51868553496155,-4173.813820886609,1842.3382640268173
7705.0,-4865.102447014916,1021.2443029908295,-4932.619569709035,-5619.474726151189,-468.5815451476924,-4154.453379691161,1842.3358034294008
7710.0,-4884.4188580878945,991.5789772835859,-4919.613343067264,-5631.282682430854,-498.63081527214405,-4134.972453801979,1842.3333365729993
7715.0,-4903.593553075154,961.884881991483,-4906.464379207906,-5642.927326129159,-528.6656246280854,-4115.37160975678,1842.3308635095855
7720.0,-4922.625977702307,932.1628790601069,-4893.173061693496,-5654.408321667383,-558.6851023765953,-4095.6514175500683,1842.32838429259
7725.0,-4941.515581833156,902.4138312187505,-4879.73977820008,-5665.725338212869,-588.6883781451738,-4075.812450616499,1842.3258989769479
7730.0,-4960.261819485345,872.6386019554125,-4866.164920505751,-5676.878049688322,-618.6745820528223,-4055.855285814161,1842.323407619065
7735.0,-4978.864148845911,842.8380554918205,-4852.448884479118,-5687.866134780962,-648.6428447351045,-4035.7805034077664,1842.3209102768353
7740.0,-4997.322032286676,813.0130567584225,-4838.592070067616,-5698.689276951558,-678.5922973691971,-4015.588687051736,1842.3184070096495
7745.0,-5015.63493637956,783.1644713693466,-4824.594881285728,-5709.347164443297,-708.5220716989112,-3995.2804237731975,1842.3158978783702
7750.0,-5033.8023319117365,753.2931655973614,-4810.45772620307,-5719.839490290546,-738.43130005971,-3974.856303954885,1842.3133829453488
7755.0,-5051.823693900696,723.4000063488098,-4796.1810169323835,-5730.1659523274475,-768.3191154036992,-3954.3169213179317,1842.3108622744214
7760.0,-5069.698501609152,693.485861138538,-4781.765169617394,-5740.3262531964,-798.1846513245908,-3933.662872904601,1842.3083359309037
7765.0,-5087.426238559847,663.5515980648156,-4767.210604420575,-5750.320100356382,-828.0270420826477,-3912.8947590608973,1842.3058039816028
7770.0,-5105.0063925502545,633.5980857841744,-4752.517745510757,-5760.1472060911565,-857.8454226296531,-3892.0131834190656,1842.3032664947957
7775.0,-5122.4384556670875,603.6261934863704,-4737.6870210506895,-5769.807287517308,-887.6389286337417,-3871.0187528800748,1842.300723540238
7780.0,-5139.721924300754,573.636790869197,-4722.7188631844265,-5779.3000665921745,-917.4066965043538,-3849.9120775959086,1842.298175189181
7785.0,-5156.856299159656,543.6307481133565,-4707.613708024633,-5788.6252701216135,-947.1478634170481,-3828.693770951854,1842.2956215143295
7790.0,-5173.841085284362,513.6089358573101,-4692.37199563977,-5797.782629767643,-976.8615673383589,-3807.364449548633,1842.2930625898773
7795.0,-5190.6757920616565,483.5722251721072,-4676.994170041166,-5806.771882055936,-1006.5469470505926,-3785.924733184491,1842.2904984914776
7800.0,-5207.359933238472,453.52148753621117,-4661.4806791699775,-5815.59276838318,-1036.2031421766283,-3764.375244837157,1842.2879292962607
7805.0,-5223.893026935678,423.45759481033076,-4645.831974884054,-5824.2450350242925,-1065.829293204656,-3742.7166106457507,1842.2853550828327
7810.0,-5240.274595661758,393.38141921220586,-4630.048512944651,-5832.7284331395,-1095.4245415129224,-3720.9494598925744,1842.2827759312513
7815.0,-5256.504166326353,363.2938332914186,-4614.130753003079,-5841.0427187812675,-1124.9880293944123,-3699.0744249848344,1842.280191923022
7820.0,-5272.581270253674,333.19570990419675,-4598.07915858722,-5849.187652901111,-1154.5189000815592,-3677.092141436249,1842.2776031411431
7825.0,-5288.505443195787,303.0879221881974,-4581.894197087934,-5857.16300135623,-1184.016297770841,-3655.0032478486164,1842.2750096700386
7830.0,-5304.276225345781,272.97134353728023,-4565.576339745355,-5864.968534916037,-1213.4793676474362,-3632.8083858932355,1842.2724115955943
7835.0,-5319.893161350795,242.8468475762957,-4549.126061635086,-5872.604029268536,-1242.9072559097906,-3610.508200292292,1842.2698090051435
7840.0,-5335.355800324912,212.71530813585798,-4532.543841654282,-5880.069265026535,-1272.2991097941654,-3588.103338800135,1842.2672019874549
7845.0,-5350.663695861942,182.57759922712245,-4515.830162507629,-5887.364027733755,-1301.6540775991646,-3565.594452184473,1842.264590632746
7850.0,-5365.816406048059,152.4345950165377,-4498.985510693197,-5894.488107870778,-1330.9713087102307,-3542.982194207479,1842.261975032664
7855.0,-5380.813493474311,122.28716980063335,-4482.010376488214,-5901.441300860839,-1360.2499536240825,-3520.2672216068263,1842.2593552802873
7860.0,-5395.654525249005,92.13619798077266,-4464.905253934713,-5908.223407075515,-1389.4891639731513,-3497.45019407663,1842.2567314701234
7865.0,-5410.339073009957,61.98255403792565,-4447.670640825078,-5914.834231840231,-1418.6880925499515,-3474.5317742483126,1842.2541036980913
7870.0,-5424.8667129366095,31.827112507426058,-4430.3070386874815,-5921.273585439653,-1447.84589333145,-3451.512627671374,1842.2514720615306
7875.0,-5439.237025762024,1.6707479537549494,-4412.814952771229,-5927.541283122926,-1476.9617215033645,-3428.3934227941018,1842.2488366591929
7880.0,-5453.449596784737,-28.48566505471441,-4395.194892031977,-5933.637145108769,-1506.0347334844557,-3405.174830944176,1842.2461975912272
7885.0,-5467.504015880478,-58.64125197090955,-4377.447369116876,-5939.560996590431,-1535.0640869507465,-3381.857526309223,1842.2435549591873
7890.0,-5481.399877513763,-88.79513829431549,-4359.572900349568,-5945.312667740515,-1564.0489408597568,-3358.442185917248,1842.240908866029
7895.0,-5495.136780749376,-118.94644959618921,-4341.572005715125,-5950.891993715631,-1592.9884554746397,-3334.929489617032,1842.2382594160783
7900.0,-5508.7143292636565,-149.09431154475837,-4323.445208844851,-5956.298814660937,-1621.8817923883091,-3311.3201200584313,1842.2356067150474
7905.0,-5522.132131355728,-179.23784993045786,-4305.193037000995,-5961.532975714518,-1650.728114547536,-3287.614762672584,1842.2329508700147
7910.0,-5535.38979995854,-209.37619069111219,-4286.8160210613705,-5966.594327011638,-1679.5265862769968,-3263.814105652055,1842.2302919894535
7915.0,-5548.486952649798,-239.50845993714958,-4268.314695503843,-5971.482723688824,-1708.2763733032473,-3239.918839930916,1842.2276301831632
7920.0,-5561.4232116627545,-269.6337839767723,-4249.68959839076,-5976.198025887838,-1736.9766427787138,-3215.9296591647194,1842.2249655623318
7925.0,-5574.198203896876,-299.7512893411721,-4230.941271353232,-5980.7400987594765,-1765.6265633055893,-3191.8472597104187,1842.2222982394617
7930.0,-5586.811560928351,-329.8601028096693,-4212.070259575351,-5985.108812467251,-1794.2253049597182,-3167.672340606207,1842.2196283284122
7935.0,-5599.262919020496,-359.95935143490215,-4193.077111778291,-5989.304042190907,-1822.7720393144252,-3143.4056035512735,1842.2169559443676
7940.0,-5611.551919133987,-390.0481625679531,-4173.962380204314,-5993.325668129819,-1851.2659394642913,-3119.0477528855063,1842.2142812038421
7945.0,-5623.678206937002,-420.12566388352815,-4154.726620600669,-5997.173575506215,-1879.706180048916,-3094.599495569083,1842.2116042246632
7950.0,-5635.641432815182,-450.1909834050473,-4135.370392203408,-6000.847654568282,-1908.091937276582,-3070.0615411620424,1842.2089251259695
7955.0,-5647.441251881493,-480.24324952979725,-4115.8942577210855,-6004.34780059312,-1936.422388947922,-3045.434601803735,1842.2062440281888
7960.0,-5659.077323985927,-510.28159105401613,-4096.298783318373,-6007.673913889548,-1964.6967144795167,-3020.719392192224,1842.203561053052
7965.0,-5670.549313725076,-540.3051371979848,-4076.584538599578,-6010.825899800765,-1992.9140949274336,-2995.91662956362,1842.2008763235651
7970.0,-5681.856890451572,-570.3130176311142,-4056.7520965920494,-6013.8036687068825,-2021.0737130107427,-2971.0270336713306,1842.1981899640064
7975.0,-5692.999728283394,-600.3043624970027,-4036.8020337295056,-6016.6071360272945,-2049.1747531349783,-2946.051326765236,1842.1955020999321
7980.0,-5703.977506113011,-630.2783024384717,-4016.7349298352606,-6019.236222222911,-2077.216401415511,-2920.990233570835,1842.1928128581355
